id,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,recommendation7,recommendation8,recommendation9,recommendation10,recommendation11,recommendation12
tt0100740,tt0092796,tt0086814,tt0083767,tt0088889,tt0096708,tt0114608,tt0069341,tt0090021,tt0106664,tt0095925,tt0106449,tt0091223
tt0104647,tt0100436,tt0097438,tt0115644,tt0102460,tt0120696,tt0108451,tt0092122,tt0089470,tt0097191,tt0096921,tt0124198,tt0115759
tt0084805,tt0061722,tt0079417,tt0064665,tt0074119,tt0095159,tt0095953,tt0074860,tt0080319,tt0086425,tt0096463,tt0109306,tt0083967
tt0097435,tt9173264,tt0040491,tt1031243,tt0101428,tt0082416,tt0094120,tt4291600,tt0095599,tt0111490,tt0087464,tt0091668,tt0099837
tt0119272,tt0118772,tt0102721,tt0109823,tt0101996,tt0102969,tt0114303,tt0099323,tt0134618,tt0105275,tt0102984,tt0107450,tt2978102
tt0117002,tt0110093,tt0114496,tt0101787,tt0102945,tt0094947,tt0110907,tt0096951,tt0118883,tt0265029,tt0117039,tt0107798,tt0304415
tt0099385,tt0101764,tt0100029,tt0114576,tt0107711,tt0117420,tt0107076,tt0097138,tt0097659,tt0111438,tt0117011,tt0126388,tt0092675
tt0128278,tt0119051,tt0252501,tt0377107,tt0308383,tt0115591,tt0412080,tt0106185,tt0108388,tt0499570,tt0102595,tt0203019,tt0117791
tt0026835,tt0016029,tt0024914,tt0029751,tt0026641,tt0028315,tt0026252,tt0028118,tt0027527,tt0027421,tt0030657,tt0028988,tt0032264
tt0116261,tt0252480,tt1151359,tt3317208,tt0184791,tt0102832,tt0098721,tt0192199,tt0117123,tt3969860,tt3832080,tt0758795,tt0109226
tt0086141,tt0086981,tt0080846,tt0101264,tt3561236,tt0085937,tt0097667,tt0095812,tt2645188,tt0047149,tt0075783,tt0068424,tt0085224
tt0087985,tt0098206,tt1234719,tt0096487,tt0086567,tt0085970,tt0097815,tt0088000,tt0100994,tt0086066,tt0101393,tt0087277,tt0090685
tt0448993,tt1104806,tt1024964,tt2167266,tt1441912,tt0973785,tt0951297,tt1407927,tt1178665,tt0384683,tt0858490,tt1051241,tt2014191
tt0087015,tt0097001,tt0090094,tt0090837,tt0091223,tt0083624,tt0084556,tt0082242,tt0095925,tt0081617,tt0093624,tt0079714,tt0098354
tt0298814,tt0120647,tt0120461,tt0118928,tt0409182,tt7693644,tt1190080,tt0117998,tt0319262,tt3368930,tt0114069,tt0796308,tt1217613
tt0076210,tt0116654,tt0040868,tt0067375,tt0045876,tt0058745,tt0022551,tt0066870,tt0046348,tt0020875,tt0044110,tt0022360,tt0049965
tt0091060,tt0113081,tt0094651,tt0087622,tt0087060,tt0088050,tt0091466,tt0082996,tt1167675,tt0948532,tt0288861,tt1891892,tt0118588
tt0081114,tt0095583,tt0082118,tt0082951,tt2103217,tt0082782,tt0082748,tt0080040,tt0083624,tt0077681,tt0086320,tt0082498,tt0080057
tt0219952,tt0119592,tt0117038,tt0114928,tt0119942,tt0113241,tt0110538,tt0120633,tt0105577,tt0249478,tt0117333,tt0244244,tt0179098
tt0337961,tt0407621,tt0814685,tt0856288,tt0204700,tt0465203,tt0309832,tt0450843,tt0338095,tt10065750,tt1984153,tt10524196,tt0166808
tt0074875,tt0075922,tt0082352,tt0064095,tt0088249,tt0193879,tt0070270,tt0091781,tt0075137,tt0080711,tt0100079,tt0097007,tt0120446
tt0041253,tt0043276,tt0033717,tt0040978,tt0034269,tt0033758,tt0206390,tt0041610,tt0044953,tt0041625,tt0044466,tt0040835,tt0051393
tt0064437,tt0057725,tt0017653,tt0039661,tt0057495,tt0072979,tt0036341,tt0092090,tt0070698,tt0066416,tt0083869,tt3413658,tt0082220
tt0119013,tt0101764,tt0126388,tt0120724,tt0114576,tt0117420,tt0117011,tt0097659,tt0099385,tt0100029,tt0111438,tt0176269,tt0238552
tt0088322,tt0080140,tt0092843,tt0068575,tt0058404,tt0085461,tt0062185,tt0055998,tt9598492,tt0050490,tt0089841,tt0065195,tt0068853
tt0373762,tt0149431,tt0115914,tt0115243,tt0115088,tt0338714,tt11185162,tt3107252,tt9817680,tt8009578,tt0144061,tt3977848,tt10611992
tt0083726,tt0097166,tt0084861,tt0067216,tt6533724,tt0070739,tt0099606,tt0098188,tt0064307,tt0103303,tt0079758,tt0071089,tt0084658
tt0021890,tt0020686,tt0021873,tt0022495,tt0020112,tt0023303,tt0020827,tt0019304,tt0071524,tt0021622,tt0022074,tt0025948,tt0021826
tt0052837,tt0052934,tt0053054,tt0051196,tt0052190,tt0045932,tt0035020,tt0029310,tt0047679,tt0055312,tt0058981,tt0039220,tt0058571
tt0473367,tt1934231,tt1324059,tt1230165,tt1093370,tt1926313,tt1434447,tt1667838,tt1252596,tt0292490,tt2178470,tt1610452,tt1703958
tt0078238,tt0066115,tt0024548,tt0026419,tt0027684,tt0024166,tt0035978,tt0061439,tt0032828,tt0023266,tt10832274,tt0024873,tt0074639
tt0452681,tt0304669,tt0111070,tt0388419,tt0141109,tt0116705,tt0486583,tt0170016,tt0790604,tt0338348,tt0319343,tt0110527,tt1067106
tt0087433,tt0093133,tt0093206,tt0332639,tt0116295,tt0105197,tt0101440,tt0851532,tt0189219,tt0106332,tt0258885,tt0110081,tt0423176
tt0098308,tt0094941,tt0098519,tt0098453,tt0093175,tt0093476,tt0105605,tt0099536,tt0092718,tt0093690,tt0104879,tt1352386,tt0114856
tt0089652,tt0089265,tt0093186,tt0091472,tt0089886,tt0093793,tt0091818,tt0088402,tt0091680,tt0090213,tt0088925,tt0089470,tt0090767
tt0108260,tt0105508,tt0090209,tt0082220,tt0092627,tt5722280,tt0102048,tt0087414,tt1446089,tt0077234,tt0104575,tt0058404,tt1885448
tt0034398,tt0024184,tt0023245,tt0021814,tt0026138,tt0021884,tt0046876,tt0035899,tt0031951,tt0034786,tt0027194,tt0036261,tt0027545
tt0181838,tt1362264,tt0118945,tt0486569,tt0164802,tt0066435,tt2578066,tt0223856,tt6168322,tt0109498,tt1694510,tt2729236,tt0918554
tt0431213,tt0110305,tt0036098,tt10384944,tt0046617,tt0118380,tt0113114,tt0116552,tt0107131,tt0192788,tt0120118,tt0113028,tt0397313
tt0350194,tt0257325,tt0265632,tt0323642,tt0187819,tt0220099,tt0405469,tt0120910,tt0238414,tt0280030,tt0289408,tt0407121,tt0300195
tt0317171,tt0477731,tt0381668,tt1844735,tt2818654,tt0269587,tt1588895,tt6464172,tt1480648,tt1058526,tt0377556,tt7521856,tt5328830
tt0098343,tt0078721,tt0452660,tt0103016,tt0091051,tt0080863,tt0092666,tt0085891,tt0083015,tt0086886,tt0092079,tt0088207,tt0074849
tt0071200,tt0069715,tt0055438,tt0051746,tt0068230,tt0047966,tt0073042,tt0050393,tt0058007,tt0051128,tt0052320,tt9062784,tt0032258
tt0437777,tt0497972,tt0217032,tt1407061,tt0297037,tt0199725,tt0168501,tt0376006,tt0301181,tt0151396,tt0365545,tt1127221,tt0285370
tt0806147,tt1185266,tt0791309,tt1276434,tt0367652,tt0480271,tt0889579,tt1318044,tt1666186,tt0458438,tt0302297,tt1407050,tt0489282
tt0041094,tt0051850,tt0039404,tt0040580,tt0042044,tt0036326,tt0038166,tt0038718,tt0088814,tt0091149,tt0057546,tt0032455,tt0076363
tt0477252,tt0422236,tt0362771,tt0418460,tt1202540,tt1602476,tt1105733,tt2369154,tt0406977,tt0444781,tt0464160,tt1017456,tt0437238
tt0225071,tt0278435,tt0252076,tt0209475,tt1212436,tt0445935,tt0358135,tt0369735,tt0106278,tt3442990,tt0299930,tt0458522,tt10389448
tt0071360,tt0067116,tt0072890,tt0074119,tt0070666,tt0964185,tt0064665,tt1756851,tt0064873,tt0064276,tt0084445,tt0447603,tt2937692
tt0197857,tt0094997,tt0089562,tt0076150,tt0070895,tt0092516,tt0071408,tt0094627,tt0068994,tt0085124,tt0075901,tt0080904,tt0069421
tt0075875,tt0074343,tt0071357,tt0072814,tt0075638,tt0076758,tt0074094,tt0077125,tt0069848,tt0076310,tt0094519,tt0067381,tt0103927
tt0102802,tt0114108,tt0108526,tt0107745,tt0108395,tt0111419,tt0101329,tt0096787,tt0104254,tt0090633,tt0092695,tt0084649,tt0110763
tt0050567,tt0049125,tt0047977,tt0049279,tt0051864,tt0053994,tt0053352,tt0050798,tt0041890,tt0054390,tt0049945,tt0052300,tt0054307
tt0075686,tt0079522,tt0091167,tt0097123,tt0073312,tt1605783,tt0086637,tt0089853,tt0118954,tt0416320,tt0087003,tt0107507,tt0093818
tt0089691,tt0086244,tt10181446,tt0084600,tt0091532,tt0204504,tt0140384,tt0073756,tt0194426,tt0084674,tt0068815,tt0058390,tt0082699
tt0114148,tt0116583,tt0097757,tt0120855,tt0120762,tt0101414,tt0119282,tt0103639,tt0053285,tt0042332,tt0275847,tt0061852,tt0046183
tt0763840,tt0462200,tt0473356,tt1810697,tt0437072,tt0376196,tt0947802,tt0162650,tt1106782,tt0896798,tt1294213,tt3244446,tt1578882
tt0104714,tt0097733,tt0122151,tt0093409,tt0110478,tt0117438,tt0099423,tt0118883,tt0120784,tt0112864,tt0092644,tt0089530,tt16101924
tt0171227,tt0120086,tt0097527,tt0120775,tt0117226,tt0106902,tt0112549,tt0100065,tt0112839,tt0120353,tt0108253,tt0095445,tt0095496
tt0040823,tt0038988,tt0041268,tt0039482,tt0037611,tt0032701,tt0040806,tt0042369,tt0039926,tt0098363,tt0046126,tt0047101,tt0046429
tt0067602,tt0064787,tt0068394,tt0063413,tt0072196,tt0064186,tt0071537,tt0076779,tt0067696,tt0066897,tt0072007,tt0195209,tt0069850
tt0047878,tt0040366,tt0037638,tt0041268,tt0044789,tt0042530,tt0037101,tt0042369,tt0042788,tt0048261,tt0041968,tt0043142,tt0045877
tt0042958,tt0041870,tt0039871,tt0048198,tt0043614,tt0050330,tt0039090,tt0040979,tt0038182,tt0041699,tt0038268,tt0036400,tt0036947
tt0118870,tt1034072,tt0144178,tt0144926,tt3272050,tt1249169,tt1422191,tt0192528,tt0119212,tt2709716,tt10515340,tt7282278,tt5311004
tt0047603,tt0028599,tt0033145,tt0042952,tt0040720,tt0034828,tt0049834,tt0037317,tt0039036,tt0031777,tt0039220,tt0051840,tt0035616
tt0036984,tt0039437,tt0032946,tt0033226,tt0045012,tt0033477,tt0025464,tt0048260,tt0029855,tt0054353,tt0041327,tt0022074,tt0038213
tt0213802,tt0297780,tt0441041,tt0355473,tt0103898,tt0144555,tt0460742,tt0163554,tt1601215,tt0291451,tt3836666,tt1687878,tt2056690
tt0095316,tt0093771,tt0097626,tt0097383,tt0092618,tt0099409,tt0102005,tt0105813,tt0090350,tt0087932,tt0109765,tt0113014,tt0092751
tt0109760,tt0112828,tt0102655,tt0108234,tt0095311,tt0163815,tt0127637,tt0457290,tt0134645,tt0098184,tt0118025,tt0339537,tt0168068
tt0110148,tt0103874,tt0162661,tt0238546,tt0099487,tt0119643,tt0093437,tt0116367,tt3960394,tt0110322,tt0408236,tt0230600,tt0109506
tt0049964,tt0049715,tt0058659,tt0048215,tt0045546,tt0042393,tt0050085,tt0053651,tt0049516,tt0050778,tt0044207,tt0047573,tt0049128
tt0095730,tt0095903,tt0095853,tt0089981,tt0090775,tt0091065,tt0099819,tt0092134,tt0091860,tt0116289,tt0100822,tt0175080,tt0089679
tt0095511,tt0097884,tt0071864,tt0210167,tt0082309,tt0081729,tt0089860,tt0098087,tt0064861,tt0176666,tt0067652,tt0100211,tt0091715
tt0111419,tt0111333,tt0108395,tt0104254,tt0114108,tt0107745,tt0102802,tt0096787,tt0120800,tt0090633,tt0108526,tt0101329,tt0084649
tt0405866,tt0103800,tt0322289,tt0164368,tt0463486,tt0901485,tt0078467,tt0232083,tt0052708,tt0062728,tt0109731,tt0112769,tt1188983
tt0111271,tt0114048,tt0099816,tt0113755,tt0112302,tt0110213,tt0106223,tt0119718,tt0078158,tt0053352,tt0118570,tt1545085,tt0111359
tt0247196,tt0206917,tt0118768,tt0381270,tt0115818,tt0091972,tt1885299,tt0375920,tt8391714,tt3494988,tt3494942,tt12733608,tt5456120
tt0069343,tt0067384,tt0068444,tt0067446,tt0069073,tt0066412,tt0068416,tt0068971,tt0065677,tt0069920,tt0067134,tt0067487,tt0069421
tt0128089,tt0098157,tt0262411,tt0089326,tt0178047,tt0089907,,,,,,,
tt0468463,tt1085496,tt0162973,tt0481273,tt10493146,tt0166604,tt1305714,tt0374252,tt0079111,tt4544008,tt0250478,tt1241316,tt3318220
tt0780534,tt1133993,tt0312329,tt0113808,tt0089412,tt2286990,tt0977214,tt1413495,tt0848281,tt3313182,tt0035423,tt0228750,tt0430770
tt0796355,tt0117193,tt5462288,tt4470288,tt0439544,tt1391034,tt0127723,tt1840417,tt0482606,tt2597768,tt1403865,,
tt0365480,tt11586230,tt11586316,tt0262911,tt0363240,tt0787495,tt1611659,tt0484327,tt0127969,tt0427968,tt0119746,tt0118964,tt0119278
tt0089826,tt0086129,tt0084522,tt1346302,tt0093857,tt0105251,tt0088000,tt0110982,tt0086264,tt0088333,tt0089501,tt0087700,tt0090685
tt0023042,tt0023427,tt0021079,tt0022286,tt0028313,tt0029146,tt0023622,tt0031867,tt0026121,tt0042208,tt0042041,tt0029870,tt0024034
tt0830570,tt1048174,tt1575539,tt0323120,tt1859522,tt1409004,tt0421994,tt0423651,tt0114916,tt0168987,tt0245238,tt3104062,tt7241926
tt0095188,tt0097366,tt0089155,tt0090056,tt0095253,tt0089670,tt0090098,tt0081480,tt0092086,tt0120434,tt0085995,tt0080487,tt0077578
tt0285531,tt0117894,tt0107665,tt0135659,tt0884328,tt0252501,tt9382172,tt0109642,tt0450385,tt0133751,tt0363988,tt0112040,tt0105428
tt0295743,tt0422491,tt0117221,tt2821088,tt0110171,tt1100048,tt0100536,tt0094868,tt0204700,tt1135952,tt0209933,tt6423776,tt0176716
tt0100049,tt0089069,tt0096289,tt0113464,tt0119578,tt0113443,tt0137386,tt0091725,tt0162710,tt0065488,tt0084293,tt0106273,tt0222850
tt0083619,tt0100602,tt0101609,tt0087589,tt0068245,tt0074404,tt0084666,tt8798114,tt0087222,tt0077318,tt0109694,tt0092003,tt0091834
tt0827517,tt1736633,tt2217859,tt10370710,tt6304046,tt2616810,tt8176302,tt0948544,tt0427339,tt1029386,tt6910282,tt0335363,tt5565392
tt0119630,tt0102500,tt0099395,tt0218619,tt0131646,tt0105466,tt0109442,tt10567388,tt0095389,tt1978532,tt0099546,tt0104627,tt0169005
tt0120321,tt0284494,tt0098112,tt0309150,tt0109529,tt1484114,tt0312278,tt0821638,tt10332328,tt0104504,tt0127391,tt0363587,tt0303313
tt0112442,tt0172156,tt1502397,tt0120912,tt0119654,tt1409024,tt0448157,tt0120812,tt0266915,tt0386588,tt4919268,tt0343818,tt0116629
tt0302436,tt0065593,tt0364800,tt0114272,tt0190861,tt0066549,tt0065969,tt0100196,tt1233192,tt0326870,tt1156512,tt0829098,tt9206798
tt0092559,tt0113965,tt0049189,tt0089601,tt0098343,tt0090583,tt0081583,tt0258877,tt0434124,tt0907680,tt0815250,tt5834760,tt0159382
tt0048728,tt0049470,tt0038787,tt0048750,tt0046912,tt0034248,tt0044079,tt0051207,tt0053125,tt0040746,tt0058329,tt0038109,tt0056923
tt0858433,tt1261862,tt1210801,tt0926110,tt0435696,tt0491720,tt0321997,tt0402127,tt0194722,tt0368688,tt0114432,tt1182609,tt0117653
tt0109254,tt0092644,tt0086960,tt0099044,tt0083511,tt0086465,tt0091129,tt3083016,tt0094898,tt2376516,tt0117218,tt0119664,tt0104114
tt0077539,tt0082111,tt0071524,tt0058265,tt0068240,tt0066249,tt0040367,tt0055256,tt0057187,tt0060424,tt0051003,tt0050658,tt0035019
tt0035431,tt0032651,tt0035360,tt0034405,tt0029852,tt0051028,tt0044509,tt0043668,tt0038873,tt0035763,tt0042195,tt0034522,tt0040870
tt0069951,tt0067388,tt0063740,tt0068675,tt0061787,tt0060261,tt0068870,tt0066049,tt0063811,tt0066907,tt0074740,tt0069786,tt0055558
tt0926380,tt1585275,tt2049552,tt1770734,tt0454096,tt4987472,tt2380331,tt1235142,tt0439646,tt7439748,tt1529572,tt0294357,tt2990816
tt0053143,tt0058092,tt0056575,tt0061170,tt0053877,tt0041498,tt0075551,tt0051773,tt0040613,tt0039169,tt0044916,tt0029284,tt0043915
tt0363056,tt7735932,tt2130080,tt0156749,tt1280688,,,,,,,,
tt0083260,tt0281507,tt0103790,tt0092130,tt0095386,tt0066798,tt0061138,tt0093111,tt0081686,tt0112556,tt0064165,tt0072307,tt0076847
tt0098019,tt0093015,tt0092501,tt0108656,tt0091427,tt0084266,tt0086605,tt0089177,tt0087578,tt0099558,tt0105399,tt0085127,tt0081499
tt0085333,tt0080749,tt0088172,tt0093777,tt0090728,tt0082340,tt0096256,tt0074156,tt0113409,tt0120877,tt0104850,tt0085382,tt0090021
tt0119683,tt0077936,tt1707386,tt0114287,tt0230534,tt0245844,tt0120744,tt0110638,tt5900600,tt0026725,tt10199590,tt0084340,tt0120746
tt0038694,tt0037939,tt0037771,tt0036953,tt0036004,tt0036047,tt0040582,tt0042179,tt0035555,tt0035173,tt0044851,tt0043425,tt0039998
tt0488121,tt2007387,tt0991266,tt1238291,tt0383087,tt0386064,tt3339680,tt0108211,tt0363589,tt3361792,,,
tt0167203,tt0107927,tt0091637,tt0109890,tt0185442,tt0104265,tt0177845,tt0218616,tt0118700,tt0120054,tt0156934,tt0106997,tt0163983
tt0076868,tt0066858,tt0066109,tt0071797,tt0069225,tt0098165,tt0091142,tt0073298,tt0087100,tt0066579,tt0096029,tt0057073,tt2087757
tt0048977,tt0054443,tt0037988,tt0088766,tt0056687,tt4823992,tt0058620,tt0048973,tt0057129,tt0027521,tt0049366,tt0034587,tt0039725
tt0045012,tt0041090,tt0035567,tt0034936,tt0050307,tt0040834,tt0038256,tt0044888,tt0042451,tt0029604,tt0039806,tt0044916,tt0043914
tt0033712,tt0035979,tt0036172,tt0035417,tt0033533,tt0034167,tt0027996,tt0033722,tt0033373,tt0034946,tt0039337,tt0077663,tt0032671
tt0069715,tt0068230,tt0059727,tt0070078,tt0065854,tt0068424,tt0071200,tt0068727,tt0070868,tt0058155,tt0073042,tt0060866,tt0071790
tt0091164,tt0082353,tt0090235,tt0095243,tt0092035,tt0093044,tt0160513,tt0057811,tt0094293,tt0340376,tt0112722,tt0082497,tt0090567
tt0110076,tt0216817,tt0100095,tt0150992,tt0102825,tt0374271,tt0173080,tt1620719,tt0119428,tt1084972,tt3595298,tt4832640,tt2112131
tt0069834,tt0065547,tt0070825,tt0073636,tt0066831,tt0071824,tt0068421,tt0072732,tt0059740,tt0066301,tt0065150,tt0054757,tt0062472
tt0120393,tt0099053,tt0346800,tt0103926,tt0366996,tt3066630,tt0096218,tt1674775,tt0293113,tt0260948,tt0443455,tt1093842,tt6736812
tt0126250,tt0335013,tt0420087,tt0205271,tt0086377,tt0108122,tt0116745,tt0119196,tt0100873,tt0079710,tt0083745,tt0089160,tt0071269
tt0086981,tt0086141,tt0286975,tt1320236,tt0080402,tt0097667,tt13056008,tt1411232,tt0088135,tt0067119,tt9165664,tt0099138,tt0070788
tt0420740,tt0815138,tt0417385,tt0364556,tt0272196,tt0383478,tt0991174,tt0294578,tt0395972,tt0316824,tt0285728,tt0332381,tt1114712
tt0245046,tt0312549,tt0119843,tt3610576,tt0452624,tt0246677,tt0382810,tt0119859,tt0120824,tt0120316,tt0454839,tt6102080,tt1598106
tt0407998,tt0458072,tt0361411,tt0369637,tt0485522,tt0330217,tt0255112,tt0118525,tt0348629,tt0149568,tt0152836,tt0462396,tt0405266
tt0066895,tt0068339,tt0064132,tt0069847,tt0066894,tt0071281,tt0065524,tt0061450,tt0064133,tt0065525,tt0069848,tt0072764,tt0060330
tt0398013,tt2180335,tt1092285,tt0358670,tt0410730,tt0243889,tt1426378,tt0330229,tt0415127,tt1221141,tt1216520,tt0222851,tt0389448
tt0376541,tt0976051,tt0947798,tt0416320,tt0497465,tt0959337,tt0397693,tt0195685,tt0309987,tt0100405,tt0172493,tt0159365,tt0119738
tt0064886,tt0075993,tt0080031,tt0080907,tt0068786,tt0059037,tt0060748,tt0060934,tt0057263,tt0056062,tt0058930,tt0057517,tt0054989
tt0127296,tt0112887,tt0104745,tt0119809,tt0108366,tt1523483,tt0244842,tt0094134,tt0191250,tt0780608,tt0370986,tt5222904,tt2238050
tt0244092,tt0286797,tt0319901,tt2332707,tt0374184,tt0216165,tt0307034,tt0168043,tt0415872,tt1776143,tt0250638,tt0414931,tt1371585
tt0048971,tt0051840,tt0048279,tt0056234,tt0042539,tt0056062,tt0045679,tt0062886,tt0053183,tt0058507,tt0060177,tt0049793,tt0049523
tt0047422,tt0049038,tt0054022,tt0047574,tt0046126,tt0045891,tt0050861,tt0048605,tt0044557,tt0045810,tt0055184,tt0043736,tt0045317
tt0104507,tt0928124,tt0181530,tt0095640,tt0111454,tt3355510,tt0116753,tt0115701,tt0425150,tt0977669,tt0216750,tt4360924,tt2062661
tt0085872,tt0210382,tt0093605,tt0099160,tt0223530,tt0082429,tt0118043,tt0079660,tt0086589,tt0084728,tt0069007,tt0024166,tt0066162
tt0052050,tt0052395,tt0050126,tt0041555,tt0056625,tt0044860,tt0051114,tt0033774,tt0042035,tt0042275,tt0048570,tt0049333,tt0053244
tt0087998,tt0095719,tt0085224,tt0082094,tt0107561,tt0092074,tt0155350,tt0086013,tt0081248,tt0086610,tt0093995,tt0080354,tt0095379
tt0120844,tt0253754,tt0111280,tt0117731,tt0102975,tt0088170,tt0092007,tt0084726,tt0098382,tt0079945,tt1408101,tt2660888,tt0244365
tt0433387,tt0462504,tt1206543,tt0421073,tt1855199,tt1410063,tt1742334,tt8461224,tt0381849,tt0238380,tt0964517,tt0272207,tt0279331
tt0080975,tt0061556,tt0046303,tt0071780,tt0064574,tt0087313,tt0085398,tt0064035,tt0071877,tt0062768,tt0063569,tt0118901,tt0056668
tt0102797,tt0102798,tt0100196,tt0029843,tt0955308,tt0068524,tt0054358,tt0107977,tt0075147,tt0006333,tt4532826,tt0114287,tt0787985
tt0090769,tt0086969,tt0087968,tt0104438,tt0106266,tt0100762,tt5460530,tt6083648,tt0099575,tt0111477,tt0106684,tt0087089,tt4976192
tt0301199,tt0099703,tt0093913,tt0291579,tt0344510,tt0281994,tt0482088,tt0094947,tt0246677,tt0283366,tt6476140,tt0765443,tt0287986
tt0024674,tt0053729,tt0039152,tt0025893,tt0042033,tt0042315,tt0051437,tt0048703,tt0036038,tt0034384,tt0040978,tt0039441,tt0023384
tt0023590,tt0022208,tt0024008,tt0021673,tt0022735,tt0033375,tt0029217,tt0032019,tt0026413,tt0028426,tt0029058,tt0049264,tt0024785
tt0110684,tt0119594,tt0084855,tt0081974,tt0057163,tt0087386,tt0149367,tt0054997,tt0072912,tt0376591,tt0090863,tt0061770,tt8097306
tt0013597,tt1219047,tt0023911,tt0024684,tt0007338,tt0019451,tt0022454,tt0046642,tt0023460,tt0163492,tt0014982,tt0031022,tt0298698
tt0158117,tt1013856,tt0472521,tt0108471,tt0112716,tt0120712,tt0109366,tt0283422,tt0094833,tt0443844,tt0101739,tt0364093,tt0108167
tt0086450,tt0075222,tt0076141,tt0082517,tt0066495,tt0102303,tt0035446,tt0063462,tt0112896,tt0071230,tt0107977,tt0072431,tt0094012
tt0096969,tt0099371,tt0106918,tt0102138,tt0104231,tt0116695,tt0086200,tt0104257,tt0090863,tt0091763,tt0095953,tt0101761,tt0107096
tt0448134,tt1182345,tt0289043,tt0119081,tt1188729,tt0238380,tt0118884,tt0463854,tt0206634,tt0096754,tt0145503,tt0120184,tt14569898
tt0067236,tt0067134,tt0063979,tt0066924,tt0067487,tt0067446,tt0065677,tt0068971,tt0067084,tt0071537,tt0078288,tt0072196,tt0067696
tt0037508,tt0036699,tt0040720,tt0030018,tt0038284,tt0042372,tt0040395,tt0026643,tt0045184,tt0031282,tt0039931,tt0039783,tt0032946
tt0072189,tt0036376,tt0066844,tt0070770,tt0069924,tt0060866,tt0073275,tt0058216,tt0056601,tt0055559,tt0077071,tt0068424,tt0089034
tt0080080,tt0076024,tt0055230,tt0090930,tt0093974,tt10621020,tt0087798,tt0081027,tt11383980,tt0070270,tt0361953,tt1890417,tt0065762
tt0115836,tt0115676,tt0117768,tt0407038,tt0284451,tt0107523,tt0119055,tt0071370,tt0116531,tt0085302,tt0120483,tt0120767,tt0146879
tt0051913,tt0022268,tt0052583,tt0068853,tt0050652,tt0096926,tt0046874,tt0026667,tt0051742,tt0119594,tt0054615,tt0064418,tt0026129
tt0074564,tt0070915,tt0077696,tt0077504,tt0078227,tt0083064,tt0070680,tt0093483,tt0073133,tt0086379,tt0071771,tt0068617,tt0093164
tt0406941,tt8761374,tt14758136,tt0401089,tt0473064,tt6372724,tt1134519,tt1932695,tt1051909,tt7722458,tt1867566,tt4289340,tt1077073
tt0067991,tt0068264,tt0310357,tt6072228,tt0095652,tt0077889,tt0068230,tt0087175,tt0070656,tt0076590,tt0081184,tt0068284,tt0079788
tt0809407,tt1337051,tt1422122,tt0456149,tt2187115,tt4515684,tt3102906,tt0320194,tt0289320,tt2078586,tt1403047,tt0819895,tt2258281
tt0302640,tt0255798,tt0205000,tt0367652,tt0381707,tt0852713,tt0280590,tt0185431,tt0762107,tt0490086,tt0343660,tt0960144,tt0142342
tt0860454,tt1485072,tt2057441,tt2976172,tt1941638,tt0406977,tt1305840,tt10443846,tt0306855,tt8550208,tt0495032,tt0473367,tt2126282
tt0072201,tt0070788,tt9694312,tt1221361,tt0138798,tt0033100,tt0081517,tt0044718,tt0071270,tt0062426,tt0020142,tt0067118,tt0096180
tt0050580,tt0046464,tt0052233,tt0049906,tt0057530,tt0052815,tt0056307,tt0047298,tt0059143,tt0053683,tt0060857,tt0048346,tt0043362
tt0472259,tt1671746,tt1220213,tt0830558,tt3096858,tt0971204,tt1539313,tt0082352,tt8581840,tt0426459,tt1267319,tt3176980,tt0756672
tt0079985,tt0272884,tt0064091,tt8439492,tt0083089,tt0070663,tt5099076,tt0081104,tt5259822,tt0067958,tt0089748,tt8161166,tt0087123
tt0169880,tt0169858,tt0923811,tt0860906,tt0860907,tt0112159,tt2458948,tt13645944,tt12894100,tt10569634,tt0420900,tt7118096,tt9069624
